booking_date,bookings,rental_revenue,guests,booked_nights,avg_adr,temp_max,temp_min,temp_mean,rain_mm,year,month,day_of_week,week_of_year,bookings_month_avg,bookings_dow_avg,bookings_vs_month_avg,bookings_vs_dow_avg
2025-06-25,1875,1332649.2376,6569,9932,140.0695460237496,24.7,16.8,20.8,0.1,2025,6,2,26,2082.011111111111,2336.3274853801167,0.9005715627518266,0.8025416007529186
2025-06-26,1888,1387916.7577,6542,12913,138.6427853851456,23.0,18.2,20.1,5.4,2025,6,3,26,2082.011111111111,2180.33918128655,0.9068155255869059,0.86592031928076
2025-06-27,2034,1351336.671,7438,12081,137.2636948091348,22.1,15.0,18.7,2.8,2025,6,4,26,2082.011111111111,2145.7719298245615,0.9769400312731814,0.9479106198235616
2025-06-28,1747,1334843.9956,6537,9408,153.11096680311155,25.6,17.2,21.2,0.4,2025,6,5,26,2082.011111111111,2058.5555555555557,0.8390925440679685,0.8486533167809143
2025-06-29,2277,1762967.1666,8144,13785,147.88723590910507,26.4,17.9,22.0,0.0,2025,6,6,26,2082.011111111111,3028.8720930232557,1.0936541058058182,0.7517649904216398
2025-06-30,2095,1596350.992,7792,11726,149.44955210169815,29.5,15.1,22.8,0.0,2025,6,0,27,2082.011111111111,2627.7848837209303,1.0062386261147076,0.7972494297301423
2025-07-01,1779,1354934.5252,6560,11968,149.3867845138642,35.2,18.9,27.7,0.0,2025,7,1,27,2301.989247311828,2273.502923976608,0.7728098652404419,0.7824929456823976
2025-07-02,1740,1334272.4604,6436,9343,150.99807448283605,32.0,17.5,24.2,4.1,2025,7,2,27,2301.989247311828,2336.3274853801167,0.7558679963565873,0.7447586054987085
2025-07-03,1853,1327820.1748,6792,9666,145.7178582481788,21.0,14.6,17.7,0.1,2025,7,3,27,2301.989247311828,2180.33918128655,0.8049559754303197,0.8498677709890086
2025-07-04,2012,1432879.0125,7187,11043,140.16902903744892,23.9,11.2,18.3,0.0,2025,7,4,27,2301.989247311828,2145.7719298245615,0.8740266716491113,0.9376578992551652
2025-07-05,1950,1517084.3255,7233,10453,153.5673235187572,21.5,15.5,18.4,2.0,2025,7,5,27,2301.989247311828,2058.5555555555557,0.8470934441927271,0.9472661521023371
2025-07-06,2859,2218835.4116,10494,14827,154.37232544643174,18.7,15.1,17.3,17.3,2025,7,6,27,2301.989247311828,3028.8720930232557,1.2419693112548753,0.9439157257863278
2025-07-07,2332,1735594.6243,8349,14405,145.18772958945337,18.9,13.8,15.9,1.6,2025,7,0,28,2301.989247311828,2627.7848837209303,1.0130368778756103,0.8874394606829078
2025-07-08,2100,1616408.0312,7655,11722,153.88316207610023,18.9,12.1,14.9,3.5,2025,7,1,28,2301.989247311828,2273.502923976608,0.9122544783613985,0.9236847588156464
2025-07-09,2145,1779710.9586,8397,11515,166.26311603021824,21.5,12.8,17.3,0.1,2025,7,2,28,2301.989247311828,2336.3274853801167,0.9318027886119999,0.9181075912613389
2025-07-10,2055,1534125.4185,7568,10970,146.74331034556684,23.9,12.4,18.4,0.2,2025,7,3,28,2301.989247311828,2180.33918128655,0.8927061681107971,0.9425139068442594
2025-07-11,2076,1547674.8224,7712,11192,145.9048283980357,24.4,14.4,19.3,0.0,2025,7,4,28,2301.989247311828,2145.7719298245615,0.9018287128944111,0.9674839954541365
2025-07-12,2099,1778169.0711,8123,11216,167.85537800795203,25.9,14.6,20.1,0.0,2025,7,5,28,2301.989247311828,2058.5555555555557,0.9118200714669407,1.0196470016732335
2025-07-13,2534,1987928.3585,9414,13555,154.6586484046389,23.2,16.1,19.6,2.2,2025,7,6,28,2301.989247311828,3028.8720930232557,1.1007870705560876,0.8366150574125759
2025-07-14,2397,1857776.0264,8934,13660,153.55545893490515,24.4,15.6,19.8,0.6,2025,7,0,29,2301.989247311828,2627.7848837209303,1.0412733260153677,0.9121751231805018
2025-07-15,2164,1644921.0055,8061,11708,152.6652191907468,21.2,15.9,18.9,2.0,2025,7,1,29,2301.989247311828,2273.502923976608,0.9400565196066982,0.951835151465266
2025-07-16,2308,1770490.9476,8726,12492,155.06481868839927,19.1,14.4,16.9,13.4,2025,7,2,29,2301.989247311828,2336.3274853801167,1.0026111124086228,0.9878752077534593
2025-07-17,2256,1540926.4244,8308,11867,139.89625054552567,22.0,13.2,17.8,0.0,2025,7,3,29,2301.989247311828,2180.33918128655,0.9800219538968167,1.034701398462603
2025-07-18,1927,1426236.1983,7137,10732,146.98723969314173,25.3,13.0,19.7,0.0,2025,7,4,29,2301.989247311828,2145.7719298245615,0.8371020856201976,0.8980451152409061
2025-07-19,1987,1451283.6652,7395,10626,149.19270195890593,28.9,17.1,22.8,1.6,2025,7,5,29,2301.989247311828,2058.5555555555557,0.8631664992876661,0.9652399201165865
2025-07-20,2681,1901972.1791,9773,14059,143.94120851831792,26.0,18.0,20.7,6.9,2025,7,6,29,2301.989247311828,3028.8720930232557,1.1646448840413854,0.8851479751077805
2025-07-21,2576,1808052.6458,9459,13354,144.6146023935406,23.5,15.8,18.9,10.5,2025,7,0,30,2301.989247311828,2627.7848837209303,1.1190321601233155,0.9802933322123373
2025-07-22,2213,1525876.3584,8123,11439,141.94196057697167,21.4,14.9,18.2,3.6,2025,7,1,30,2301.989247311828,2273.502923976608,0.9613424574351309,0.9733877958376311
2025-07-23,2296,1653977.0956,8473,12270,147.3321381659223,22.2,16.2,18.6,2.7,2025,7,2,30,2301.989247311828,2336.3274853801167,0.997398229675129,0.9827389415086406
2025-07-24,2253,1589900.3536,8425,11710,148.5955207245584,22.8,14.9,18.9,0.6,2025,7,3,30,2301.989247311828,2180.33918128655,0.9787187332134433,1.0333254657518816
2025-07-25,2253,1496700.2222,8125,11226,140.62148003416675,22.3,15.9,19.1,0.8,2025,7,4,30,2301.989247311828,2145.7719298245615,0.9787187332134433,1.049971792754417
2025-07-26,1943,1353782.294,7077,9837,146.50137240391504,24.2,13.9,19.1,0.4,2025,7,5,30,2301.989247311828,2058.5555555555557,0.8440525959315225,0.9438657095050467
2025-07-27,2752,1862966.093,9764,14101,141.27827688022205,20.5,16.1,18.2,4.7,2025,7,6,30,2301.989247311828,3028.8720930232557,1.19548777354789,0.9085890441986617
2025-07-28,2562,1785332.404,9309,13493,142.40450214627575,20.4,14.3,17.4,0.9,2025,7,0,31,2301.989247311828,2627.7848837209303,1.1129504636009062,0.9749656510590093
2025-07-29,2263,1449677.8638,8174,11620,137.28358987675233,22.0,13.7,17.4,1.5,2025,7,1,31,2301.989247311828,2273.502923976608,0.9830628021580213,0.9953802900951465
2025-07-30,2180,1402288.736,7739,10923,138.3551480610743,20.8,13.6,17.4,0.4,2025,7,2,31,2301.989247311828,2336.3274853801167,0.9470070299180232,0.9330883678087267
2025-07-31,2208,1412087.8654,7789,12096,136.54997792328467,22.4,15.8,18.5,2.3,2025,7,3,31,2301.989247311828,2180.33918128655,0.9591704229628418,1.0126864750910582
2025-08-01,2181,1352155.6701,7526,11709,127.8185720882262,19.5,14.9,16.7,2.8,2025,8,4,31,2454.2903225806454,2145.7719298245615,0.888647923977761,1.016417434530574
2025-08-02,2089,1375955.9032,7690,10533,143.03202752715927,19.9,14.2,16.4,3.8,2025,8,5,31,2454.2903225806454,2058.5555555555557,0.8511625461666863,1.0147892265342473
2025-08-03,2450,1561391.0128,8789,12436,138.97261294263316,22.3,14.1,18.2,4.1,2025,8,6,31,2454.2903225806454,3028.8720930232557,0.9982519090992731,0.8088819615867446
2025-08-04,2516,1546544.3854,8704,12947,132.7487910350458,23.5,16.4,19.8,3.8,2025,8,0,32,2454.2903225806454,2627.7848837209303,1.025143593181131,0.957460412983789
2025-08-05,2409,1410552.9068,8487,11753,130.62512698876336,19.2,15.4,17.6,1.6,2025,8,1,32,2454.2903225806454,2273.502923976608,0.9815464689878158,1.0595983733270915
2025-08-06,2155,1274519.8618,7598,10721,130.59516265709124,20.8,13.6,17.2,0.0,2025,8,2,32,2454.2903225806454,2336.3274853801167,0.8780542302485442,0.9223878131320211
2025-08-07,1898,1138679.4505,6630,9295,131.91821922375937,23.3,14.2,18.9,0.0,2025,8,3,32,2454.2903225806454,2180.33918128655,0.7733396422328246,0.8705067616498318
2025-08-08,1886,1099130.5586,6602,9715,123.80235748027584,23.8,16.6,20.0,0.9,2025,8,4,32,2454.2903225806454,2145.7719298245615,0.7684502451270323,0.8789377723634401
2025-08-09,1826,1092487.3317,6347,9828,126.2192088513664,23.6,11.0,17.5,0.0,2025,8,5,32,2454.2903225806454,2058.5555555555557,0.7440032595980705,0.8870297403789065
2025-08-10,2247,1343994.8549,8056,11419,130.13599098341692,24.1,13.7,18.9,0.0,2025,8,6,32,2454.2903225806454,3028.8720930232557,0.915539608059619,0.7418603133409858
2025-08-11,2429,1324576.4233,8075,11973,117.52786509732476,27.6,13.7,20.7,0.0,2025,8,0,33,2454.2903225806454,2627.7848837209303,0.9896954641641365,0.9243526801023941
2025-08-12,2048,1244897.7436,7232,10867,127.7822330045418,29.7,16.2,23.3,0.0,2025,8,1,33,2454.2903225806454,2273.502923976608,0.834457106055229,0.9008125647878303
2025-08-13,1907,1099451.4308,6648,9757,123.89537279236065,30.9,17.2,24.4,0.0,2025,8,2,33,2454.2903225806454,2336.3274853801167,0.7770066900621689,0.8162383107391018
2025-08-14,1935,988485.8249,6202,9139,111.42480758447208,31.0,19.6,24.1,0.0,2025,8,3,33,2454.2903225806454,2180.33918128655,0.7884152833090177,0.8874765984153975
2025-08-15,1741,951216.446,6183,8950,121.64717630211118,26.8,15.8,21.4,0.0,2025,8,4,33,2454.2903225806454,2145.7719298245615,0.7093700300987079,0.8113630231626454
2025-08-16,1753,1008163.0624,6442,8724,129.7231337342983,21.1,15.9,19.0,0.6,2025,8,5,33,2454.2903225806454,2058.5555555555557,0.7142594272045003,0.8515679818643062
2025-08-17,2671,1444158.8374,9421,12651,120.6813974880848,19.9,12.1,16.6,1.0,2025,8,6,33,2454.2903225806454,3028.8720930232557,1.0882983057976157,0.8818464160808959
2025-08-18,2358,1339550.7384,8526,11712,125.51570293948213,25.0,15.7,19.5,0.0,2025,8,0,34,2454.2903225806454,2627.7848837209303,0.9607665312881983,0.8973337256819454
2025-08-19,1925,1102591.8744,7048,9909,125.33380665646985,26.8,14.1,19.5,0.0,2025,8,1,34,2454.2903225806454,2273.502923976608,0.7843407857208574,0.8467110289143425
2025-08-20,2242,1285632.847,8078,11225,123.89461642195955,23.2,14.1,18.3,0.0,2025,8,2,34,2454.2903225806454,2336.3274853801167,0.9135023592655389,0.9596257434069566
2025-08-21,2125,1125282.5496,7696,10811,119.7119435742094,20.5,13.7,16.9,0.2,2025,8,3,34,2454.2903225806454,2180.33918128655,0.8658307374840634,0.9746190034277622
2025-08-22,2208,1218748.3039,7886,11365,119.01714676623028,18.1,12.9,15.6,0.6,2025,8,4,34,2454.2903225806454,2145.7719298245615,0.8996490674657939,1.0290003188645152
2025-08-23,2158,1224721.3392,7693,10666,127.20698654657896,18.5,13.4,15.7,1.3,2025,8,5,34,2454.2903225806454,2058.5555555555557,0.8792765795249924,1.048307874993253
2025-08-24,3017,1636806.555,10868,15018,120.7939104859334,20.5,8.1,14.7,0.0,2025,8,6,34,2454.2903225806454,3028.8720930232557,1.229275922347962,0.9960803584111055
2025-08-25,2802,1427990.3478,9719,13980,113.30108298281544,23.0,9.4,16.1,0.0,2025,8,0,35,2454.2903225806454,2627.7848837209303,1.1416742242025155,1.0662973279732022
2025-08-26,2498,1401254.1964,9198,12262,127.15575188446988,27.2,12.4,19.1,0.0,2025,8,1,35,2454.2903225806454,2273.502923976608,1.0178094975224425,1.0987450131054688
2025-08-27,2566,1413379.7804,9371,13321,124.05601191428674,23.5,14.7,19.3,0.1,2025,8,2,35,2454.2903225806454,2336.3274853801167,1.0455160811219326,1.0983049320170608
2025-08-28,2404,1295923.7688,8330,12263,118.9258792109123,21.6,15.6,18.4,0.3,2025,8,3,35,2454.2903225806454,2180.33918128655,0.9795092201937358,1.102580745524866
2025-08-29,2313,1286051.8769,8302,11792,123.56861659363506,21.6,12.8,16.8,0.3,2025,8,4,35,2454.2903225806454,2145.7719298245615,0.942431292141477,1.0779337579409527
2025-08-30,2209,1240400.0746,8122,10662,128.00920526234106,21.6,13.8,17.6,0.8,2025,8,5,35,2454.2903225806454,2058.5555555555557,0.9000565172246099,1.0730825282020835
2025-08-31,3383,1959929.7656,12703,16548,130.09910542127145,23.5,16.9,19.5,1.2,2025,8,6,35,2454.2903225806454,3028.8720930232557,1.3784025340746289,1.1169174187950845
2025-09-01,3170,1746508.4402,11280,15765,124.0042486228843,22.5,15.4,18.6,1.2,2025,9,0,36,2643.133333333333,2627.7848837209303,1.199334123641133,1.2063392325749647
2025-09-02,3101,1547554.4564,10609,14390,112.94259484874132,21.4,14.1,17.6,0.9,2025,9,1,36,2643.133333333333,2273.502923976608,1.1732287436628244,1.3639744938511045
2025-09-03,3138,1725788.37,11521,15178,124.764964807753,22.8,15.9,18.8,15.3,2025,9,2,36,2643.133333333333,2336.3274853801167,1.187227280752642,1.3431336230200845
2025-09-04,2637,1396586.4038,9424,12851,119.93831029423917,22.1,14.9,18.1,0.0,2025,9,3,36,2643.133333333333,2180.33918128655,0.997679521779706,1.2094448527242394
2025-09-05,2513,1355974.6672,9188,12218,122.16842858222816,20.0,13.2,16.4,0.1,2025,9,4,36,2643.133333333333,2145.7719298245615,0.9507655055868036,1.1711403085627385
2025-09-06,2122,1179318.7884,7775,10384,123.78299106832787,22.9,9.8,16.1,0.0,2025,9,5,36,2643.133333333333,2058.5555555555557,0.802835019043055,1.0308198844929022
2025-09-07,2817,1648095.1102,10836,13365,135.40975476548505,26.0,14.4,19.8,0.0,2025,9,6,36,2643.133333333333,3028.8720930232557,1.0657805130274673,0.9300491778734121
2025-09-08,2933,1613890.3134,10801,13998,125.2834764341958,23.0,17.2,19.9,5.7,2025,9,0,37,2643.133333333333,2627.7848837209303,1.1096678184982471,1.1161492016221992
2025-09-09,2542,1505499.1104,9773,12406,133.26005743576653,16.0,11.9,14.5,20.7,2025,9,1,37,2643.133333333333,2273.502923976608,0.9617373319544985,1.1180984080520824
2025-09-10,2559,1456492.3384,9718,12228,131.45429522307145,19.4,9.2,14.3,0.0,2025,9,2,37,2643.133333333333,2336.3274853801167,0.9681690922390093,1.0953087767075833
2025-09-11,2220,1214976.3195,8245,10520,126.0117092716731,17.4,14.2,15.7,3.0,2025,9,3,37,2643.133333333333,2180.33918128655,0.8399122253890585,1.0181902059339445
2025-09-12,2221,1252224.7565,8495,10611,130.29478411150274,18.0,11.8,14.6,0.4,2025,9,4,37,2643.133333333333,2145.7719298245615,0.8402905642293238,1.0350587446549313
2025-09-13,2159,1295059.2585,8495,10073,139.08128797848792,17.9,12.1,14.4,1.1,2025,9,5,37,2643.133333333333,2058.5555555555557,0.8168335561328727,1.0487936525071517
2025-09-14,3071,1875588.3376,12273,14307,142.86132228431865,18.4,10.1,14.2,1.9,2025,9,6,37,2643.133333333333,3028.8720930232557,1.1618785784548642,1.0139087771562827
2025-09-15,2820,1668680.1747,10832,14471,132.0207249947495,18.0,14.1,16.5,13.9,2025,9,0,38,2643.133333333333,2627.7848837209303,1.0669155295482635,1.0731472037417666
2025-09-16,2373,1330679.7269,9014,11285,127.73721745355428,15.8,12.6,14.3,7.8,2025,9,1,38,2643.133333333333,2273.502923976608,0.8977980679496558,1.0437637774616804
2025-09-17,2557,1504257.0375,10201,11825,139.4377596717053,16.9,12.5,14.4,4.2,2025,9,2,38,2643.133333333333,2336.3274853801167,0.9674124145584786,1.094452732333447
2025-09-18,2235,1247167.1879,8367,10519,129.99836013194977,20.1,17.0,18.2,1.2,2025,9,3,38,2643.133333333333,2180.33918128655,0.8455873079930386,1.0250698694875522
2025-09-19,2142,1169585.0913,7894,10199,126.6806076609579,24.7,14.0,19.0,0.0,2025,9,4,38,2643.133333333333,2145.7719298245615,0.8104017958483618,0.998242157159326
2025-09-20,2037,1207141.8431,7672,9675,135.73368199865243,23.4,16.9,19.4,3.4,2025,9,5,38,2643.133333333333,2058.5555555555557,0.770676217620501,0.9895287958115183
2025-09-21,2949,1780532.0881,11437,13345,141.68976577321877,19.8,11.4,15.1,0.6,2025,9,6,38,2643.133333333333,3028.8720930232557,1.1157212399424925,0.9736297570282898
2025-09-22,2707,1519196.1802,10174,13012,132.64963244498557,15.5,9.8,12.3,0.1,2025,9,0,39,2643.133333333333,2627.7848837209303,1.02416324059828,1.0301452058613343
2025-09-23,2580,1456253.2544,9432,12353,128.81101046677085,16.1,7.6,12.0,0.4,2025,9,1,39,2643.133333333333,2273.502923976608,0.9761142078845815,1.134812703687794
2025-09-24,2631,1465483.1405,9674,12578,127.3686746733236,15.5,7.6,11.5,0.0,2025,9,2,39,2643.133333333333,2336.3274853801167,0.9954094887381139,1.1261263741764955
2025-09-25,2398,1335141.7106,8834,11290,127.2648155402146,15.1,8.9,11.9,0.0,2025,9,3,39,2643.133333333333,2180.33918128655,0.9072565389562893,1.0998288801034228
2025-09-26,2412,1353997.7725,9108,11727,131.90542238085504,14.9,9.4,12.2,0.0,2025,9,4,39,2643.133333333333,2145.7719298245615,0.912553282720004,1.1240710004987366
2025-09-27,2134,1220560.0741,8166,9791,132.92814094193145,15.8,8.3,12.0,0.6,2025,9,5,39,2643.133333333333,2058.5555555555557,0.8073750851262391,1.0366492146596857
2025-09-28,2932,1747908.2726,11627,13000,144.6482729434886,18.4,7.9,12.8,0.0,2025,9,6,39,2643.133333333333,3028.8720930232557,1.1092894796579817,0.9680171066825859
2025-09-29,2728,1603095.6776,10599,12624,140.22261649595583,17.7,8.8,12.8,1.6,2025,9,0,40,2643.133333333333,2627.7848837209303,1.032108356243852,1.038136727591326
2025-09-30,2377,1356320.8607,9160,11959,134.87615335855077,17.1,9.1,12.5,0.5,2025,9,1,40,2643.133333333333,2273.502923976608,0.8993114233107171,1.0455231770022815
2025-10-01,2457,1442100.7315,9484,11468,137.78307086051166,16.1,7.0,11.2,0.0,2025,10,2,40,2294.0,2336.3274853801167,1.0710549258936355,1.0516505136266245
2025-10-02,2118,1232516.4025,8155,9686,138.7312135027663,16.6,8.4,11.4,0.0,2025,10,3,40,2294.0,2180.33918128655,0.923278116826504,0.9714084937694119
2025-10-03,2202,1197363.288,8361,9992,128.91689529571727,13.8,9.4,11.4,6.9,2025,10,4,40,2294.0,2145.7719298245615,0.959895379250218,1.0262041223458616
2025-10-04,2029,1229657.3013,8082,9468,144.2441498698912,16.6,10.2,12.8,33.2,2025,10,5,40,2294.0,2058.5555555555557,0.8844812554489974,0.9856425757003292
2025-10-05,2986,1887947.2391,12192,13568,149.5787682615804,13.1,9.6,11.7,10.4,2025,10,6,40,2294.0,3028.8720930232557,1.3016564952048824,0.985845525427763
2025-10-06,2654,1516723.2532,10105,12122,136.0604392250575,15.4,10.6,13.3,0.8,2025,10,0,41,2294.0,2627.7848837209303,1.1569311246730603,1.0099761272094498
2025-10-07,2350,1293022.2703,8749,11134,129.9632129035247,17.7,13.3,15.1,0.0,2025,10,1,41,2294.0,2273.502923976608,1.024411508282476,1.0336472301032233
2025-10-08,2388,1357022.2141,9179,10960,135.4808348064284,16.4,12.9,14.4,1.1,2025,10,2,41,2294.0,2336.3274853801167,1.040976460331299,1.0221169827189172
2025-10-09,2031,1098542.1919,7739,8919,132.69772782526232,15.6,10.2,13.1,0.3,2025,10,3,41,2294.0,2180.33918128655,0.8853530950305144,0.931506445158487
2025-10-10,1965,1094209.0148,7392,8926,130.62112159078671,17.4,11.8,14.4,0.0,2025,10,4,41,2294.0,2145.7719298245615,0.8565823888404533,0.9157543598590455
2025-10-11,2024,1161160.6291,7876,9016,134.92347656132205,16.6,11.4,14.2,0.7,2025,10,5,41,2294.0,2058.5555555555557,0.8823016564952049,0.983213688130836
2025-10-12,2787,1658787.5182,11220,12335,142.9898271884514,15.9,11.0,14.0,0.0,2025,10,6,41,2294.0,3028.8720930232557,1.2149084568439408,0.9201445007927581
2025-10-13,2383,1359334.0559,9307,10793,137.01904824711505,16.2,11.9,14.1,0.4,2025,10,0,42,2294.0,2627.7848837209303,1.0387968613775065,0.9068474420271738
2025-10-14,1985,1136174.6109,7841,9035,138.05090043438088,15.8,11.9,13.4,0.7,2025,10,1,42,2294.0,2273.502923976608,0.8653007846556233,0.873102022023361
2025-10-15,2167,1196709.7546,8348,9743,131.64572035446395,15.0,11.9,13.1,0.6,2025,10,2,42,2294.0,2336.3274853801167,0.9446381865736705,0.9275240793768398
2025-10-16,1927,1086373.4151,7512,8553,136.36988612420555,15.5,9.1,12.3,0.2,2025,10,3,42,2294.0,2180.33918128655,0.8400174367916303,0.88380744452014
2025-10-17,1823,1008321.3027,7034,8445,129.89229567072493,14.4,8.9,11.7,0.0,2025,10,4,42,2294.0,2145.7719298245615,0.7946817785527462,0.8495777089175776
2025-10-18,1679,1049887.9485,6857,7740,146.82808239854657,12.6,8.1,10.2,0.0,2025,10,5,42,2294.0,2058.5555555555557,0.7319093286835222,0.8156204458358072
2025-10-19,2425,1502127.4151,9434,10976,143.38901664461963,13.6,6.7,10.3,0.0,2025,10,6,42,2294.0,3028.8720930232557,1.0571054925893635,0.800628064019533
2025-10-20,2278,1259878.5274,8580,10194,134.4463351450988,17.0,11.9,14.3,3.1,2025,10,0,43,2294.0,2627.7848837209303,0.993025283347864,0.8668898333772144
2025-10-21,1915,1097208.3319,7560,8758,135.0339864091887,14.6,12.2,13.1,8.2,2025,10,1,43,2294.0,2273.502923976608,0.8347863993025283,0.8423125300628393
2025-10-22,1902,1203334.026,7645,9256,145.5462499702562,14.4,11.2,12.3,0.2,2025,10,2,43,2294.0,2336.3274853801167,0.8291194420226679,0.8140981998037606
2025-10-23,1900,1089643.8573,7379,9331,132.16635418778296,14.4,9.8,11.7,18.2,2025,10,3,43,2294.0,2180.33918128655,0.8282476024411508,0.8714240501236462
2025-10-24,1925,1059019.156,7598,9450,130.40512801911277,11.0,8.6,9.6,3.4,2025,10,4,43,2294.0,2145.7719298245615,0.8391455972101134,0.8971130497346883
2025-10-25,1806,1128804.7337,7207,8455,143.34862448177623,11.4,7.2,9.3,5.1,2025,10,5,43,2294.0,2058.5555555555557,0.7872711421098518,0.8773141901009337
2025-10-26,2482,1606834.3151,10105,11380,152.94623536864256,10.3,5.7,8.0,8.9,2025,10,6,43,2294.0,3028.8720930232557,1.0819529206625982,0.8194469504727756
2025-10-27,2094,1242456.4318,8167,9926,137.63190570866857,10.5,7.8,9.1,18.3,2025,10,0,44,2294.0,2627.7848837209303,0.9128160418482999,0.7968688810763331
2025-10-28,1685,980756.4449,6592,8030,135.33696881590572,13.2,7.8,10.8,5.8,2025,10,1,44,2294.0,2273.502923976608,0.7345248474280732,0.7411470564782686
2025-10-29,1665,964301.1203,6319,8041,132.3019506783039,13.4,9.1,11.4,3.5,2025,10,2,44,2294.0,2336.3274853801167,0.7258064516129032,0.7126569414685917
2025-10-30,1676,905096.352,6073,8483,122.93843542547911,12.6,8.4,10.1,5.0,2025,10,3,44,2294.0,2180.33918128655,0.7306015693112468,0.7686877410564373
2025-10-31,1720,923616.3726,6452,8334,123.83621739326676,13.1,7.9,10.4,0.0,2025,10,4,44,2294.0,2145.7719298245615,0.7497820401046208,0.8015763353473578
2025-11-01,1598,965562.4654,6173,7313,140.40046306065037,13.6,10.4,12.2,8.0,2025,11,5,44,1840.7666666666667,2058.5555555555557,0.8681165456422143,0.7762724672100177
2025-11-02,2381,1527326.0277,9256,11228,145.61348859585905,13.0,8.6,10.4,8.2,2025,11,6,44,1840.7666666666667,3028.8720930232557,1.2934827879687811,0.7861012043012404
2025-11-03,2167,1248408.1794,8117,10460,132.58296157952404,13.0,6.3,9.6,0.0,2025,11,0,45,1840.7666666666667,2627.7848837209303,1.1772268801043044,0.8246489328044002
2025-11-04,1888,1183458.1388,7227,9391,138.41276540981468,15.8,11.6,13.4,0.5,2025,11,1,45,1840.7666666666667,2273.502923976608,1.0256595983557575,0.8304365831637811
2025-11-05,1760,1042372.5885,6804,8294,136.0851124225255,16.1,11.1,13.2,0.1,2025,11,2,45,1840.7666666666667,2336.3274853801167,0.9561233543994351,0.753319049240073
2025-11-06,1672,939062.4763,6135,8126,129.7556490388612,13.6,8.6,11.0,0.0,2025,11,3,45,1840.7666666666667,2180.33918128655,0.9083171866794633,0.7668531641088087
2025-11-07,1651,891613.7014,6097,8403,122.35754661949503,15.4,7.4,10.7,0.0,2025,11,4,45,1840.7666666666667,2145.7719298245615,0.8969088966553791,0.7694200753828417
2025-11-08,1539,923344.7079,5705,7356,134.0695712859015,13.9,6.0,9.6,0.0,2025,11,5,45,1840.7666666666667,2058.5555555555557,0.8360646831935968,0.7476115938899983
2025-11-09,2226,1510984.2543,8661,10921,147.8045575660328,13.2,7.8,10.4,0.9,2025,11,6,45,1840.7666666666667,3028.8720930232557,1.209278742552922,0.734927039384528
2025-11-10,2053,1233660.289,7959,9781,137.02803432301843,11.3,5.7,8.5,1.7,2025,11,0,46,1840.7666666666667,2627.7848837209303,1.1152961628307045,0.7812663862701585
2025-11-11,1728,1056549.5446,6600,8855,136.41990279732147,12.1,8.7,10.1,0.5,2025,11,1,46,1840.7666666666667,2273.502923976608,0.9387392934103543,0.7600606015397319
2025-11-12,1586,961434.5635,6172,7763,138.19650911157555,14.9,10.4,12.2,0.0,2025,11,2,46,1840.7666666666667,2336.3274853801167,0.8615975227713091,0.6788431886902021
2025-11-13,1611,956295.9916,5997,8088,134.592522677901,14.6,11.1,12.8,0.5,2025,11,3,46,1840.7666666666667,2180.33918128655,0.8751788204190283,0.7388758656574705
2025-11-14,1630,942746.9297,6323,7853,132.88811362912287,12.2,9.8,11.5,8.1,2025,11,4,46,1840.7666666666667,2145.7719298245615,0.8855006066312949,0.7596333875675543
2025-11-15,1426,915211.9205,5557,6999,145.0501616051235,9.2,7.7,8.5,9.8,2025,11,5,46,1840.7666666666667,2058.5555555555557,0.7746772178259059,0.6927187348194527
2025-11-16,2133,1491038.9174,8817,10252,157.2918275909115,8.0,2.3,6.5,1.0,2025,11,6,46,1840.7666666666667,3028.8720930232557,1.1587563153034062,0.7042225404345005
2025-11-17,1781,1095558.4625,7075,8762,139.37039010316752,7.4,3.0,5.2,0.4,2025,11,0,47,1840.7666666666667,2627.7848837209303,0.9675316444235192,0.6777571524340732
2025-11-18,1520,998229.4046,6419,7664,144.88556485708105,6.6,3.2,4.4,0.8,2025,11,1,47,1840.7666666666667,2273.502923976608,0.8257428969813303,0.6685718254284678
2025-11-19,1497,915211.4692,5776,8161,135.96660504663149,5.4,3.2,4.4,9.2,2025,11,2,47,1840.7666666666667,2336.3274853801167,0.8132481031454285,0.6407492140411303
2025-11-20,1468,914474.443,5679,7242,137.46204627056665,3.3,0.5,1.9,3.0,2025,11,3,47,1840.7666666666667,2180.33918128655,0.7974937978740743,0.6732897397797435
2025-11-21,1423,863364.3927,5369,7148,134.40009359965725,4.9,-0.6,1.5,0.6,2025,11,4,47,1840.7666666666667,2145.7719298245615,0.7730474621081795,0.663164607674006
2025-11-22,1228,821326.6414,4846,5872,151.88469037649702,3.0,-0.4,1.0,1.1,2025,11,5,47,1840.7666666666667,2058.5555555555557,0.6671133404559695,0.596534787067523
2025-11-23,1901,1305755.424,7742,8950,155.88713917459933,4.0,-0.1,2.0,9.3,2025,11,6,47,1840.7666666666667,3028.8720930232557,1.0327218731325716,0.6276263710107761
2025-11-24,1844,1168807.4327,7354,9031,142.47150375707184,7.3,2.7,4.3,10.4,2025,11,0,48,1840.7666666666667,2627.7848837209303,1.0017565144957716,0.7017317176240488
2025-11-25,1686,1041424.7765,6603,10167,140.5916926893835,6.8,1.2,3.7,0.1,2025,11,1,48,1840.7666666666667,2273.502923976608,0.915922713362186,0.741586906363419
